ExperimentName,Subject,Session,Clock.Information,DataFile.Basename,Display.RefreshRate,ExperimentVersion,Group,RandomSeed,RuntimeVersion,RuntimeVersionExpected,SessionDate,SessionStartDateTimeUtc,SessionTime,StudioVersion,Block,Condition,ConditionList,ConditionList.Cycle,ConditionList.Sample,Procedure[Block],Running[Block],Trial,A1,A2,A3,CVCCRESP,CVCRESP,CVXCRESP,EnglishBig,EnglishPlural,EnglishTest,EnglishWord,FakeCV,FakeCVC,FakeCVX,FakePlural,FakeWord,ItemNumber,Order1,Order3,Order5,PLURALCRESP,Procedure[Trial],Prompt,Prompt.CRESP,Prompt.Word,Running[Trial],StimDisplay.ACC,StimDisplay.CRESP,StimDisplay.DurationError,StimDisplay.OnsetDelay,StimDisplay.OnsetTime,StimDisplay.OnsetToOnsetTime,StimDisplay.RESP,StimDisplay.RT,StimDisplay.RTTime,TrialList1,TrialList1.Cycle,TrialList1.Sample
FHList1June8,1,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2012-09-05T20:18:34Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3399980000</Frequency><Timestamp dt:dt=""r8"">1251152450007</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2012-09-05T20:18:34Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",FHList1June8-1-1,60,1.0.0.1,1,2004208837,2.0.10.242,2.0.10.242,9/5/2012,9/5/2012 20:18,13:18:34,2.0.10.147,1,CV,1,2,1,ListProc,ConditionList,25,hihhihalu,hihaluhihalu,hihihalu,1,5,5,big hand,hands,hands,hand,hihihalu,hihhihalu,hihihalu,hihaluhihalu,hihalu,27,3,5,1,3,TrialProc,Plural,3,hihaluhihalu,TrialList1,1,3,"-999,999",16,200622,0,3,1690,202312,27,1,25
FHList1June8,1,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2012-09-05T20:18:34Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3399980000</Frequency><Timestamp dt:dt=""r8"">1251152450007</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2012-09-05T20:18:34Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",FHList1June8-1-1,60,1.0.0.1,1,2004208837,2.0.10.242,2.0.10.242,9/5/2012,9/5/2012 20:18,13:18:34,2.0.10.147,1,CV,1,2,1,ListProc,ConditionList,26,noknoktopa,noktopanoktopa,nonoktopa,1,5,1,big boat,boats,boats,boat,nonoktopa,noknoktopa,noknoktopa,noktopanoktopa,noktopa,15,3,5,1,3,TrialProc,Plural,3,noktopanoktopa,TrialList1,1,3,"-999,999",1,204840,0,3,1079,205919,15,1,26
FHList1June8,1,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2012-09-05T20:18:34Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3399980000</Frequency><Timestamp dt:dt=""r8"">1251152450007</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2012-09-05T20:18:34Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",FHList1June8-1-1,60,1.0.0.1,1,2004208837,2.0.10.242,2.0.10.242,9/5/2012,9/5/2012 20:18,13:18:34,2.0.10.147,1,CV,1,2,1,ListProc,ConditionList,27,rekrekilu,rerekilu,rekilurekilu,1,3,3,big hole,holes,holes,hole,rerekilu,rekrekilu,rerekilu,rekilurekilu,rekilu,62,3,1,5,5,TrialProc,Plural,5,rekilurekilu,TrialList1,1,5,"-999,999",16,208472,0,5,2007,210479,62,1,27
FHList1June8,1,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2012-09-05T20:18:34Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3399980000</Frequency><Timestamp dt:dt=""r8"">1251152450007</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2012-09-05T20:18:34Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",FHList1June8-1-1,60,1.0.0.1,1,2004208837,2.0.10.242,2.0.10.242,9/5/2012,9/5/2012 20:18,13:18:34,2.0.10.147,1,CV,1,2,1,ListProc,ConditionList,28,bobolmuka,bolmukabolmuka,bolbolmuka,5,1,5,big berry,berries,big berry,berry,bobolmuka,bolbolmuka,bolbolmuka,bolmukabolmuka,bolmuka,84,1,5,3,3,TrialProc,Big,1,bobolmuka,TrialList1,0,1,"-999,999",2,213024,0,5,1975,214999,84,1,28
FHList1June8,1,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2012-09-05T20:18:34Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3399980000</Frequency><Timestamp dt:dt=""r8"">1251152450007</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2012-09-05T20:18:34Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",FHList1June8-1-1,60,1.0.0.1,1,2004208837,2.0.10.242,2.0.10.242,9/5/2012,9/5/2012 20:18,13:18:34,2.0.10.147,1,CV,1,2,1,ListProc,ConditionList,29,talrutatalruta,taltalruta,tatalruta,3,5,3,big helmet,helmets,big helmet,helmet,tatalruta,taltalruta,taltalruta,talrutatalruta,talruta,101,5,3,1,1,TrialProc,Big,5,tatalruta,TrialList1,0,5,"-999,999",15,217539,0,3,2110,219649,101,1,29
FHList1June8,1,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2012-09-05T20:18:34Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3399980000</Frequency><Timestamp dt:dt=""r8"">1251152450007</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2012-09-05T20:18:34Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",FHList1June8-1-1,60,1.0.0.1,1,2004208837,2.0.10.242,2.0.10.242,9/5/2012,9/5/2012 20:18,13:18:34,2.0.10.147,1,CV,1,2,1,ListProc,ConditionList,30,hihitmolu,hithitmolu,hitmoluhitmolu,3,1,3,big bird,birds,birds,bird,hihitmolu,hithitmolu,hithitmolu,hitmoluhitmolu,hitmolu,19,1,3,5,5,TrialProc,Plural,5,hitmoluhitmolu,TrialList1,1,5,"-999,999",17,222206,0,5,1447,223653,19,1,30
FHList1June8,1,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2012-09-05T20:18:34Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3399980000</Frequency><Timestamp dt:dt=""r8"">1251152450007</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2012-09-05T20:18:34Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",FHList1June8-1-1,60,1.0.0.1,1,2004208837,2.0.10.242,2.0.10.242,9/5/2012,9/5/2012 20:18,13:18:34,2.0.10.147,1,CV,1,2,1,ListProc,ConditionList,31,kalwitakalwita,kalkalwita,kakalwita,3,5,3,big necklace,necklaces,big necklace,necklace,kakalwita,kalkalwita,kalkalwita,kalwitakalwita,kalwita,125,5,3,1,1,TrialProc,Big,5,kakalwita,TrialList1,0,5,-1,1,226190,7016,,0,0,125,1,31
FHList1June8,1,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2012-09-05T20:18:34Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3399980000</Frequency><Timestamp dt:dt=""r8"">1251152450007</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2012-09-05T20:18:34Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",FHList1June8-1-1,60,1.0.0.1,1,2004208837,2.0.10.242,2.0.10.242,9/5/2012,9/5/2012 20:18,13:18:34,2.0.10.147,1,CV,1,2,1,ListProc,ConditionList,32,kakalnulu,kalkalnulu,kalnulukalnulu,3,1,3,big blade,blades,big blade,blade,kakalnulu,kalkalnulu,kalkalnulu,kalnulukalnulu,kalnulu,103,1,3,5,5,TrialProc,Big,1,kakalnulu,TrialList1,1,1,"-999,999",1,235723,0,1,2615,238338,103,1,32
FHList1June8,1,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2012-09-05T20:18:34Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3399980000</Frequency><Timestamp dt:dt=""r8"">1251152450007</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2012-09-05T20:18:34Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",FHList1June8-1-1,60,1.0.0.1,1,2004208837,2.0.10.242,2.0.10.242,9/5/2012,9/5/2012 20:18,13:18:34,2.0.10.147,1,CV,1,2,1,ListProc,ConditionList,33,hitnukuhitnuku,hihitnuku,hithitnuku,5,3,5,big baby,babies,big baby,baby,hihitnuku,hithitnuku,hithitnuku,hitnukuhitnuku,hitnuku,136,5,1,3,1,TrialProc,Big,3,hihitnuku,TrialList1,1,3,"-999,999",1,240873,0,3,1782,242655,136,1,33
FHList1June8,1,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2012-09-05T20:18:34Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3399980000</Frequency><Timestamp dt:dt=""r8"">1251152450007</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2012-09-05T20:18:34Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",FHList1June8-1-1,60,1.0.0.1,1,2004208837,2.0.10.242,2.0.10.242,9/5/2012,9/5/2012 20:18,13:18:34,2.0.10.147,1,CV,1,2,1,ListProc,ConditionList,34,kumrulukumrulu,kukumrulu,kumkumrulu,5,3,5,big nut,nuts,big nut,nut,kukumrulu,kumkumrulu,kumkumrulu,kumrulukumrulu,kumrulu,130,5,1,3,1,TrialProc,Big,3,kukumrulu,TrialList1,1,3,"-999,999",1,245190,0,3,1975,247165,130,1,34
FHList1June8,1,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2012-09-05T20:18:34Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3399980000</Frequency><Timestamp dt:dt=""r8"">1251152450007</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2012-09-05T20:18:34Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",FHList1June8-1-1,60,1.0.0.1,1,2004208837,2.0.10.242,2.0.10.242,9/5/2012,9/5/2012 20:18,13:18:34,2.0.10.147,1,CV,1,2,1,ListProc,ConditionList,35,nonokvulu,noknokvulu,nokvulunokvulu,3,1,3,big tooth,teeth,teeth,tooth,nonokvulu,noknokvulu,noknokvulu,nokvulunokvulu,nokvulu,61,1,3,5,5,TrialProc,Plural,5,nokvulunokvulu,TrialList1,1,5,"-999,999",2,249691,0,5,1723,251414,61,1,35
FHList1June8,1,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2012-09-05T20:18:34Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3399980000</Frequency><Timestamp dt:dt=""r8"">1251152450007</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2012-09-05T20:18:34Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",FHList1June8-1-1,60,1.0.0.1,1,2004208837,2.0.10.242,2.0.10.242,9/5/2012,9/5/2012 20:18,13:18:34,2.0.10.147,1,CV,1,2,1,ListProc,ConditionList,36,sikotasikota,siksikota,sisikota,3,5,5,big lizard,lizards,big lizard,lizard,sisikota,siksikota,sisikota,sikotasikota,sikota,95,5,3,1,1,TrialProc,Big,5,sisikota,TrialList1,0,5,"-999,999",16,253972,0,3,1982,255954,95,1,36
FHList1June8,1,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2012-09-05T20:18:34Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3399980000</Frequency><Timestamp dt:dt=""r8"">1251152450007</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2012-09-05T20:18:34Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",FHList1June8-1-1,60,1.0.0.1,1,2004208837,2.0.10.242,2.0.10.242,9/5/2012,9/5/2012 20:18,13:18:34,2.0.10.147,1,CV,1,2,1,ListProc,ConditionList,37,bolsopabolsopa,bobolsopa,bolbolsopa,5,3,5,big eye,eyes,big eye,eye,bobolsopa,bolbolsopa,bolbolsopa,bolsopabolsopa,bolsopa,88,5,1,3,1,TrialProc,Big,3,bobolsopa,TrialList1,1,3,"-999,999",17,258506,0,3,2448,260954,88,1,37
FHList1June8,1,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2012-09-05T20:18:34Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3399980000</Frequency><Timestamp dt:dt=""r8"">1251152450007</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2012-09-05T20:18:34Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",FHList1June8-1-1,60,1.0.0.1,1,2004208837,2.0.10.242,2.0.10.242,9/5/2012,9/5/2012 20:18,13:18:34,2.0.10.147,1,CV,1,2,1,ListProc,ConditionList,38,neknekola,nenekola,nekolanekola,1,3,3,big ball,balls,balls,ball,nenekola,neknekola,nenekola,nekolanekola,nekola,2,3,1,5,5,TrialProc,Plural,5,nekolanekola,TrialList1,1,5,"-999,999",1,263490,0,5,1181,264671,2,1,38
FHList1June8,1,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2012-09-05T20:18:34Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3399980000</Frequency><Timestamp dt:dt=""r8"">1251152450007</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2012-09-05T20:18:34Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",FHList1June8-1-1,60,1.0.0.1,1,2004208837,2.0.10.242,2.0.10.242,9/5/2012,9/5/2012 20:18,13:18:34,2.0.10.147,1,CV,1,2,1,ListProc,ConditionList,39,nevnevuta,nenevuta,nevutanevuta,1,3,3,big door,doors,doors,door,nenevuta,nevnevuta,nenevuta,nevutanevuta,nevuta,50,3,1,5,5,TrialProc,Plural,5,nevutanevuta,TrialList1,1,5,"-999,999",16,267222,0,5,1097,268319,50,1,39
FHList1June8,1,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2012-09-05T20:18:34Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3399980000</Frequency><Timestamp dt:dt=""r8"">1251152450007</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2012-09-05T20:18:34Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",FHList1June8-1-1,60,1.0.0.1,1,2004208837,2.0.10.242,2.0.10.242,9/5/2012,9/5/2012 20:18,13:18:34,2.0.10.147,1,CV,1,2,1,ListProc,ConditionList,40,noknokbilu,nonokbilu,nokbilunokbilu,1,3,1,big beard,beards,big beard,beard,nonokbilu,noknokbilu,noknokbilu,nokbilunokbilu,nokbilu,134,3,1,5,5,TrialProc,Big,3,nonokbilu,TrialList1,1,3,"-999,999",16,270872,0,3,1951,272823,134,1,40
FHList1June8,1,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2012-09-05T20:18:34Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3399980000</Frequency><Timestamp dt:dt=""r8"">1251152450007</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2012-09-05T20:18:34Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",FHList1June8-1-1,60,1.0.0.1,1,2004208837,2.0.10.242,2.0.10.242,9/5/2012,9/5/2012 20:18,13:18:34,2.0.10.147,1,CV,1,2,1,ListProc,ConditionList,41,puhpuhapa,pupuhapa,puhapapuhapa,1,3,3,big wall,walls,big wall,wall,pupuhapa,puhpuhapa,pupuhapa,puhapapuhapa,puhapa,122,3,1,5,5,TrialProc,Big,3,pupuhapa,TrialList1,1,3,"-999,999",16,275372,0,3,1642,277014,122,1,41
FHList1June8,1,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2012-09-05T20:18:34Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3399980000</Frequency><Timestamp dt:dt=""r8"">1251152450007</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2012-09-05T20:18:34Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",FHList1June8-1-1,60,1.0.0.1,1,2004208837,2.0.10.242,2.0.10.242,9/5/2012,9/5/2012 20:18,13:18:34,2.0.10.147,1,CV,1,2,1,ListProc,ConditionList,42,jatopajatopa,jajatopa,jatjatopa,5,3,3,big wire,wires,big wire,wire,jajatopa,jatjatopa,jajatopa,jatopajatopa,jatopa,124,5,1,3,1,TrialProc,Big,3,jajatopa,TrialList1,1,3,"-999,999",15,279539,0,3,2862,282401,124,1,42
FHList1June8,1,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2012-09-05T20:18:34Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3399980000</Frequency><Timestamp dt:dt=""r8"">1251152450007</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2012-09-05T20:18:34Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",FHList1June8-1-1,60,1.0.0.1,1,2004208837,2.0.10.242,2.0.10.242,9/5/2012,9/5/2012 20:18,13:18:34,2.0.10.147,1,CV,1,2,1,ListProc,ConditionList,43,kumkumbita,kumbitakumbita,kukumbita,1,5,1,big bowl,bowls,big bowl,bowl,kukumbita,kumkumbita,kumkumbita,kumbitakumbita,kumbita,123,3,5,1,3,TrialProc,Big,5,kukumbita,TrialList1,1,5,"-999,999",17,284956,0,5,2468,287424,123,1,43
FHList1June8,1,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2012-09-05T20:18:34Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3399980000</Frequency><Timestamp dt:dt=""r8"">1251152450007</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2012-09-05T20:18:34Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",FHList1June8-1-1,60,1.0.0.1,1,2004208837,2.0.10.242,2.0.10.242,9/5/2012,9/5/2012 20:18,13:18:34,2.0.10.147,1,CV,1,2,1,ListProc,ConditionList,44,kutwipakutwipa,kutkutwipa,kukutwipa,3,5,3,big pig,pigs,pigs,pig,kukutwipa,kutkutwipa,kutkutwipa,kutwipakutwipa,kutwipa,59,5,3,1,1,TrialProc,Plural,1,kutwipakutwipa,TrialList1,1,1,"-999,999",17,289973,0,1,1424,291397,59,1,44
FHList1June8,1,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2012-09-05T20:18:34Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3399980000</Frequency><Timestamp dt:dt=""r8"">1251152450007</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2012-09-05T20:18:34Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",FHList1June8-1-1,60,1.0.0.1,1,2004208837,2.0.10.242,2.0.10.242,9/5/2012,9/5/2012 20:18,13:18:34,2.0.10.147,1,CV,1,2,1,ListProc,ConditionList,45,puhpuhilu,pupuhilu,puhilupuhilu,1,3,3,big city,cities,big city,city,pupuhilu,puhpuhilu,pupuhilu,puhilupuhilu,puhilu,128,3,1,5,5,TrialProc,Big,3,pupuhilu,TrialList1,1,3,"-999,999",1,293923,0,3,2389,296312,128,1,45
FHList1June8,1,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2012-09-05T20:18:34Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3399980000</Frequency><Timestamp dt:dt=""r8"">1251152450007</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2012-09-05T20:18:34Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",FHList1June8-1-1,60,1.0.0.1,1,2004208837,2.0.10.242,2.0.10.242,9/5/2012,9/5/2012 20:18,13:18:34,2.0.10.147,1,CV,1,2,1,ListProc,ConditionList,46,vavamseta,vamvamseta,vamsetavamseta,3,1,3,big dog,dogs,dogs,dog,vavamseta,vamvamseta,vamvamseta,vamsetavamseta,vamseta,1,1,3,5,5,TrialProc,Plural,5,vamsetavamseta,TrialList1,1,5,"-999,999",15,298839,0,5,1781,300620,1,1,46
FHList1June8,1,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2012-09-05T20:18:34Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3399980000</Frequency><Timestamp dt:dt=""r8"">1251152450007</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2012-09-05T20:18:34Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",FHList1June8-1-1,60,1.0.0.1,1,2004208837,2.0.10.242,2.0.10.242,9/5/2012,9/5/2012 20:18,13:18:34,2.0.10.147,1,CV,1,2,1,ListProc,ConditionList,47,balbalhala,balhalabalhala,babalhala,1,5,1,big grass,grasses,grasses,grass,babalhala,balbalhala,balbalhala,balhalabalhala,balhala,3,3,5,1,3,TrialProc,Plural,3,balhalabalhala,TrialList1,1,3,"-999,999",17,303173,0,3,1620,304793,3,1,47
FHList1June8,1,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2012-09-05T20:18:34Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3399980000</Frequency><Timestamp dt:dt=""r8"">1251152450007</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2012-09-05T20:18:34Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",FHList1June8-1-1,60,1.0.0.1,1,2004208837,2.0.10.242,2.0.10.242,9/5/2012,9/5/2012 20:18,13:18:34,2.0.10.147,1,CV,1,2,1,ListProc,ConditionList,48,sisiwita,siwsiwita,siwitasiwita,3,1,1,big cup,cups,big cup,cup,sisiwita,siwsiwita,sisiwita,siwitasiwita,siwita,85,1,3,5,5,TrialProc,Big,1,sisiwita,TrialList1,1,1,"-999,999",16,307339,0,1,1745,309084,85,1,48
